0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.602292319013979238e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.726767709619249302e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.699826322242623311e+00
0.000000000000000000e+00,1.100000000000000006e-01,8.900000000000000133e-01,1.774547514412759153e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.594352312962206808e+00
0.000000000000000000e+00,6.820000000000000506e-01,3.180000000000000049e-01,1.862049591035317420e+00
0.000000000000000000e+00,2.869999999999999774e-01,7.129999999999999671e-01,1.869872947829287924e+00
0.000000000000000000e+00,6.630000000000000338e-01,3.370000000000000218e-01,1.617235709620848505e+00
0.000000000000000000e+00,5.909999999999999698e-01,4.089999999999999747e-01,1.621683955022026558e+00
0.000000000000000000e+00,5.679999999999999494e-01,4.319999999999999951e-01,1.826088619765984022e+00
0.000000000000000000e+00,5.819999999999999618e-01,4.179999999999999827e-01,1.551690568603411702e+00
0.000000000000000000e+00,6.209999999999999964e-01,3.790000000000000036e-01,1.402476327306692028e+00
0.000000000000000000e+00,6.490000000000000213e-01,3.509999999999999787e-01,1.375171173070534270e+00
0.000000000000000000e+00,7.960000000000000409e-01,2.039999999999999869e-01,1.381210500339665970e+00
0.000000000000000000e+00,8.479999999999999760e-01,1.519999999999999962e-01,1.358663282709654085e+00
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,1.404244710081152814e+00
0.000000000000000000e+00,8.279999999999999583e-01,1.719999999999999862e-01,1.193643943696550247e+00
0.000000000000000000e+00,6.300000000000000044e-01,3.699999999999999956e-01,1.324710328958092154e+00
0.000000000000000000e+00,8.309999999999999609e-01,1.690000000000000113e-01,1.237129432326965039e+00
0.000000000000000000e+00,8.249999999999999556e-01,1.749999999999999889e-01,1.237408964122078681e+00
0.000000000000000000e+00,8.090000000000000524e-01,1.910000000000000031e-01,1.260680719234544389e+00
