0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.690000000000000113e-01,8.309999999999999609e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.300000000000000044e-02,9.370000000000000551e-01
0.000000000000000000e+00,5.999999999999999778e-02,9.399999999999999467e-01
0.000000000000000000e+00,4.339999999999999969e-01,5.659999999999999476e-01
0.000000000000000000e+00,4.219999999999999862e-01,5.779999999999999583e-01
0.000000000000000000e+00,4.859999999999999876e-01,5.140000000000000124e-01
0.000000000000000000e+00,4.759999999999999787e-01,5.240000000000000213e-01
0.000000000000000000e+00,4.630000000000000226e-01,5.370000000000000329e-01
0.000000000000000000e+00,4.819999999999999840e-01,5.180000000000000160e-01
0.000000000000000000e+00,4.769999999999999796e-01,5.230000000000000204e-01
0.000000000000000000e+00,6.660000000000000364e-01,3.340000000000000191e-01
0.000000000000000000e+00,6.550000000000000266e-01,3.449999999999999734e-01
0.000000000000000000e+00,6.520000000000000240e-01,3.479999999999999760e-01
0.000000000000000000e+00,6.340000000000000080e-01,3.659999999999999920e-01
0.000000000000000000e+00,7.189999999999999725e-01,2.810000000000000275e-01
0.000000000000000000e+00,8.149999999999999467e-01,1.849999999999999978e-01
0.000000000000000000e+00,8.359999999999999654e-01,1.640000000000000069e-01
0.000000000000000000e+00,8.209999999999999520e-01,1.789999999999999925e-01
