0.000000000000000000e+00,6.600000000000000311e-02,9.340000000000000524e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.059999999999999887e-01,7.940000000000000391e-01
0.000000000000000000e+00,3.599999999999999728e-02,9.639999999999999680e-01
0.000000000000000000e+00,2.280000000000000082e-01,7.720000000000000195e-01
0.000000000000000000e+00,2.680000000000000160e-01,7.319999999999999840e-01
0.000000000000000000e+00,2.280000000000000082e-01,7.720000000000000195e-01
0.000000000000000000e+00,1.980000000000000093e-01,8.020000000000000462e-01
0.000000000000000000e+00,2.220000000000000029e-01,7.780000000000000249e-01
0.000000000000000000e+00,2.500000000000000000e-01,7.500000000000000000e-01
0.000000000000000000e+00,2.439999999999999947e-01,7.560000000000000053e-01
0.000000000000000000e+00,2.139999999999999958e-01,7.860000000000000320e-01
0.000000000000000000e+00,4.060000000000000275e-01,5.939999999999999725e-01
0.000000000000000000e+00,5.800000000000000294e-02,9.419999999999999485e-01
0.000000000000000000e+00,2.959999999999999853e-01,7.039999999999999591e-01
0.000000000000000000e+00,4.079999999999999738e-01,5.919999999999999707e-01
0.000000000000000000e+00,6.979999999999999538e-01,3.019999999999999907e-01
0.000000000000000000e+00,7.279999999999999805e-01,2.720000000000000195e-01
0.000000000000000000e+00,7.700000000000000178e-01,2.300000000000000100e-01
0.000000000000000000e+00,5.919999999999999707e-01,4.079999999999999738e-01
0.000000000000000000e+00,3.940000000000000169e-01,6.059999999999999831e-01
