0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.102759134723797558e+02
0.000000000000000000e+00,1.749999999999999889e-01,8.249999999999999556e-01,3.816465110455748544e+01
0.000000000000000000e+00,8.219999999999999529e-01,1.779999999999999916e-01,3.347645537591505871e+01
0.000000000000000000e+00,1.600000000000000033e-01,8.399999999999999689e-01,3.113516528415298268e+01
0.000000000000000000e+00,2.389999999999999902e-01,7.610000000000000098e-01,2.859930152399621761e+01
0.000000000000000000e+00,4.349999999999999978e-01,5.649999999999999467e-01,2.877024818016151286e+01
0.000000000000000000e+00,7.229999999999999760e-01,2.770000000000000240e-01,3.154014645517256454e+01
0.000000000000000000e+00,6.820000000000000506e-01,3.180000000000000049e-01,3.056263154545169769e+01
0.000000000000000000e+00,7.289999999999999813e-01,2.710000000000000187e-01,2.883806966271808037e+01
0.000000000000000000e+00,8.279999999999999583e-01,1.719999999999999862e-01,2.879553753588490039e+01
0.000000000000000000e+00,8.239999999999999547e-01,1.759999999999999898e-01,2.979892218317852226e+01
0.000000000000000000e+00,8.389999999999999680e-01,1.610000000000000042e-01,2.892646615016966649e+01
0.000000000000000000e+00,8.169999999999999485e-01,1.829999999999999960e-01,2.946587565737956282e+01
0.000000000000000000e+00,8.469999999999999751e-01,1.529999999999999971e-01,2.859999632402918479e+01
0.000000000000000000e+00,3.340000000000000191e-01,6.660000000000000364e-01,2.757908306924234410e+01
0.000000000000000000e+00,3.489999999999999769e-01,6.510000000000000231e-01,2.515161167615617188e+01
0.000000000000000000e+00,3.420000000000000262e-01,6.580000000000000293e-01,2.618679762757819418e+01
0.000000000000000000e+00,5.130000000000000115e-01,4.869999999999999885e-01,2.867374368253498673e+01
0.000000000000000000e+00,6.680000000000000382e-01,3.320000000000000173e-01,2.776807434541224850e+01
0.000000000000000000e+00,6.670000000000000373e-01,3.330000000000000182e-01,2.821760656456249805e+01
0.000000000000000000e+00,4.610000000000000209e-01,5.390000000000000346e-01,2.732910253101578846e+01
