0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.429999999999999716e-01,1.570000000000000007e-01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01
0.000000000000000000e+00,7.069999999999999618e-01,2.929999999999999827e-01
0.000000000000000000e+00,8.209999999999999520e-01,1.789999999999999925e-01
0.000000000000000000e+00,8.319999999999999618e-01,1.680000000000000104e-01
0.000000000000000000e+00,8.159999999999999476e-01,1.839999999999999969e-01
0.000000000000000000e+00,8.259999999999999565e-01,1.739999999999999880e-01
0.000000000000000000e+00,8.179999999999999494e-01,1.819999999999999951e-01
0.000000000000000000e+00,8.559999999999999831e-01,1.439999999999999891e-01
0.000000000000000000e+00,8.159999999999999476e-01,1.839999999999999969e-01
0.000000000000000000e+00,8.379999999999999671e-01,1.620000000000000051e-01
0.000000000000000000e+00,8.489999999999999769e-01,1.509999999999999953e-01
0.000000000000000000e+00,8.529999999999999805e-01,1.469999999999999918e-01
0.000000000000000000e+00,8.369999999999999662e-01,1.630000000000000060e-01
0.000000000000000000e+00,9.409999999999999476e-01,5.899999999999999689e-02
0.000000000000000000e+00,8.339999999999999636e-01,1.660000000000000087e-01
0.000000000000000000e+00,8.509999999999999787e-01,1.489999999999999936e-01
0.000000000000000000e+00,8.169999999999999485e-01,1.829999999999999960e-01
0.000000000000000000e+00,8.399999999999999689e-01,1.600000000000000033e-01
0.000000000000000000e+00,8.199999999999999512e-01,1.799999999999999933e-01
