0.000000000000000000e+00,1.340000000000000080e-01,8.659999999999999920e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.150000000000000050e-01,8.850000000000000089e-01
0.000000000000000000e+00,1.189999999999999947e-01,8.810000000000000053e-01
0.000000000000000000e+00,1.330000000000000071e-01,8.669999999999999929e-01
0.000000000000000000e+00,1.130000000000000032e-01,8.870000000000000107e-01
0.000000000000000000e+00,1.320000000000000062e-01,8.679999999999999938e-01
0.000000000000000000e+00,2.959999999999999853e-01,7.039999999999999591e-01
0.000000000000000000e+00,2.919999999999999818e-01,7.079999999999999627e-01
0.000000000000000000e+00,3.659999999999999920e-01,6.340000000000000080e-01
0.000000000000000000e+00,2.999999999999999889e-01,6.999999999999999556e-01
0.000000000000000000e+00,2.869999999999999774e-01,7.129999999999999671e-01
0.000000000000000000e+00,4.040000000000000258e-01,5.959999999999999742e-01
0.000000000000000000e+00,4.099999999999999756e-01,5.899999999999999689e-01
0.000000000000000000e+00,3.270000000000000129e-01,6.730000000000000426e-01
0.000000000000000000e+00,3.579999999999999849e-01,6.420000000000000151e-01
0.000000000000000000e+00,3.609999999999999876e-01,6.390000000000000124e-01
0.000000000000000000e+00,3.439999999999999725e-01,6.560000000000000275e-01
0.000000000000000000e+00,3.539999999999999813e-01,6.460000000000000187e-01
0.000000000000000000e+00,6.169999999999999929e-01,3.830000000000000071e-01
0.000000000000000000e+00,3.410000000000000253e-01,6.590000000000000302e-01
