0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000244e-02,9.659999999999999698e-01
0.000000000000000000e+00,3.200000000000000067e-02,9.679999999999999716e-01
0.000000000000000000e+00,2.099999999999999922e-01,7.900000000000000355e-01
0.000000000000000000e+00,1.719999999999999862e-01,8.279999999999999583e-01
0.000000000000000000e+00,1.930000000000000049e-01,8.070000000000000506e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.589999999999999858e-01,6.410000000000000142e-01
0.000000000000000000e+00,3.489999999999999769e-01,6.510000000000000231e-01
0.000000000000000000e+00,1.110000000000000014e-01,8.890000000000000124e-01
0.000000000000000000e+00,1.039999999999999952e-01,8.960000000000000187e-01
0.000000000000000000e+00,1.179999999999999938e-01,8.820000000000000062e-01
0.000000000000000000e+00,6.199999999999999956e-02,9.379999999999999449e-01
0.000000000000000000e+00,6.900000000000000577e-02,9.310000000000000497e-01
0.000000000000000000e+00,5.500000000000000028e-02,9.449999999999999512e-01
0.000000000000000000e+00,2.600000000000000089e-01,7.399999999999999911e-01
0.000000000000000000e+00,2.540000000000000036e-01,7.459999999999999964e-01
0.000000000000000000e+00,2.829999999999999738e-01,7.169999999999999707e-01
0.000000000000000000e+00,7.099999999999999367e-02,9.290000000000000480e-01
0.000000000000000000e+00,6.199999999999999956e-02,9.379999999999999449e-01
0.000000000000000000e+00,2.039999999999999869e-01,7.960000000000000409e-01
