0.000000000000000000e+00,5.949999999999999734e-01,4.050000000000000266e-01,2.135346588979660964e+02
0.000000000000000000e+00,7.059999999999999609e-01,2.939999999999999836e-01,3.856463809756436234e+01
0.000000000000000000e+00,8.219999999999999529e-01,1.779999999999999916e-01,3.034076061636617183e+01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,2.818280573402930500e+01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,2.681972591472998957e+01
0.000000000000000000e+00,8.479999999999999760e-01,1.519999999999999962e-01,2.340995307056498476e+01
0.000000000000000000e+00,8.339999999999999636e-01,1.660000000000000087e-01,2.402712665020686700e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.453928873382279008e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.519050402952155920e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.292986758631076327e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.675252828556181228e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.783497400344481676e+01
0.000000000000000000e+00,8.970000000000000195e-01,1.029999999999999943e-01,2.467053950813338403e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.024099219110616588e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.088318610605126935e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.099875838215090340e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.835472938303022516e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.958763038920560007e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.691374826846229595e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.414730441909107483e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.544443687608574223e+01
