0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.039999999999999925e-01,6.959999999999999520e-01
0.000000000000000000e+00,5.959999999999999742e-01,4.040000000000000258e-01
0.000000000000000000e+00,8.269999999999999574e-01,1.729999999999999871e-01
0.000000000000000000e+00,8.509999999999999787e-01,1.489999999999999936e-01
0.000000000000000000e+00,8.179999999999999494e-01,1.819999999999999951e-01
0.000000000000000000e+00,8.499999999999999778e-01,1.499999999999999944e-01
0.000000000000000000e+00,8.219999999999999529e-01,1.779999999999999916e-01
0.000000000000000000e+00,8.379999999999999671e-01,1.620000000000000051e-01
0.000000000000000000e+00,8.559999999999999831e-01,1.439999999999999891e-01
0.000000000000000000e+00,8.239999999999999547e-01,1.759999999999999898e-01
0.000000000000000000e+00,8.439999999999999725e-01,1.559999999999999998e-01
0.000000000000000000e+00,8.419999999999999707e-01,1.580000000000000016e-01
0.000000000000000000e+00,8.129999999999999449e-01,1.869999999999999996e-01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01
0.000000000000000000e+00,8.299999999999999600e-01,1.700000000000000122e-01
0.000000000000000000e+00,8.469999999999999751e-01,1.529999999999999971e-01
0.000000000000000000e+00,8.429999999999999716e-01,1.570000000000000007e-01
0.000000000000000000e+00,8.329999999999999627e-01,1.670000000000000095e-01
0.000000000000000000e+00,8.319999999999999618e-01,1.680000000000000104e-01
0.000000000000000000e+00,8.309999999999999609e-01,1.690000000000000113e-01
