0.000000000000000000e+00,4.600000000000000200e-01,5.400000000000000355e-01,2.668261592915859381e+01
0.000000000000000000e+00,3.459999999999999742e-01,6.540000000000000258e-01,2.118856977245870965e+00
0.000000000000000000e+00,6.600000000000000311e-01,3.400000000000000244e-01,1.570505986711716595e+00
0.000000000000000000e+00,6.590000000000000302e-01,3.410000000000000253e-01,1.568753854007199910e+00
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,1.453035150278275900e+00
0.000000000000000000e+00,8.269999999999999574e-01,1.729999999999999871e-01,1.542004526336652859e+00
0.000000000000000000e+00,9.439999999999999503e-01,5.600000000000000117e-02,1.520164935406052242e+00
0.000000000000000000e+00,8.329999999999999627e-01,1.670000000000000095e-01,1.434834526142821920e+00
0.000000000000000000e+00,8.339999999999999636e-01,1.660000000000000087e-01,1.458624851785095045e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.701420022636652041e+00
0.000000000000000000e+00,3.220000000000000084e-01,6.780000000000000471e-01,1.574345831008746366e+00
0.000000000000000000e+00,5.939999999999999725e-01,4.060000000000000275e-01,1.853532781779758665e+00
0.000000000000000000e+00,8.479999999999999760e-01,1.519999999999999962e-01,1.798949834546781590e+00
0.000000000000000000e+00,8.299999999999999600e-01,1.700000000000000122e-01,1.948752957505657912e+00
0.000000000000000000e+00,8.399999999999999689e-01,1.600000000000000033e-01,1.625940370443132776e+00
0.000000000000000000e+00,8.709999999999999964e-01,1.290000000000000036e-01,1.895831755334815627e+00
0.000000000000000000e+00,8.860000000000000098e-01,1.140000000000000041e-01,1.730742566393470572e+00
0.000000000000000000e+00,4.010000000000000231e-01,5.989999999999999769e-01,1.596081825904049900e+00
0.000000000000000000e+00,5.110000000000000098e-01,4.889999999999999902e-01,1.607052112697892721e+00
0.000000000000000000e+00,1.940000000000000058e-01,8.060000000000000497e-01,2.257261058353627003e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.618565732474128493e+00
