0.000000000000000000e+00,5.490000000000000435e-01,4.510000000000000120e-01,2.125830610827152043e+02
0.000000000000000000e+00,8.489999999999999769e-01,1.509999999999999953e-01,3.443966822667940875e+01
0.000000000000000000e+00,8.309999999999999609e-01,1.690000000000000113e-01,3.024000647277560461e+01
0.000000000000000000e+00,8.419999999999999707e-01,1.580000000000000016e-01,2.652742571610355071e+01
0.000000000000000000e+00,8.289999999999999591e-01,1.710000000000000131e-01,2.497689174954361135e+01
0.000000000000000000e+00,8.389999999999999680e-01,1.610000000000000042e-01,2.903950981857274627e+01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,2.718772973307704177e+01
0.000000000000000000e+00,8.509999999999999787e-01,1.489999999999999936e-01,2.123792131611113732e+01
0.000000000000000000e+00,8.349999999999999645e-01,1.650000000000000078e-01,2.235752243856869015e+01
0.000000000000000000e+00,8.399999999999999689e-01,1.600000000000000033e-01,3.418070980286278626e+01
0.000000000000000000e+00,8.289999999999999591e-01,1.710000000000000131e-01,2.503375451422974152e+01
0.000000000000000000e+00,8.229999999999999538e-01,1.769999999999999907e-01,2.295249289110473967e+01
0.000000000000000000e+00,8.469999999999999751e-01,1.529999999999999971e-01,1.670300818275035226e+01
0.000000000000000000e+00,8.369999999999999662e-01,1.630000000000000060e-01,2.041388469750421564e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.060843509276274688e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.060350263908193469e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.858157760419800653e+01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.717606980460760013e+01
0.000000000000000000e+00,8.179999999999999494e-01,1.819999999999999951e-01,2.001592003451613522e+01
0.000000000000000000e+00,8.249999999999999556e-01,1.749999999999999889e-01,1.715123088976263332e+01
0.000000000000000000e+00,8.479999999999999760e-01,1.519999999999999962e-01,1.678347444229849117e+01
