0.000000000000000000e+00,5.949999999999999734e-01,4.050000000000000266e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.730000000000000204e-01,2.270000000000000073e-01
0.000000000000000000e+00,8.499999999999999778e-01,1.499999999999999944e-01
0.000000000000000000e+00,8.309999999999999609e-01,1.690000000000000113e-01
0.000000000000000000e+00,8.359999999999999654e-01,1.640000000000000069e-01
0.000000000000000000e+00,8.389999999999999680e-01,1.610000000000000042e-01
0.000000000000000000e+00,8.459999999999999742e-01,1.539999999999999980e-01
0.000000000000000000e+00,8.209999999999999520e-01,1.789999999999999925e-01
0.000000000000000000e+00,8.359999999999999654e-01,1.640000000000000069e-01
0.000000000000000000e+00,8.389999999999999680e-01,1.610000000000000042e-01
0.000000000000000000e+00,8.149999999999999467e-01,1.849999999999999978e-01
0.000000000000000000e+00,8.399999999999999689e-01,1.600000000000000033e-01
0.000000000000000000e+00,8.299999999999999600e-01,1.700000000000000122e-01
0.000000000000000000e+00,8.429999999999999716e-01,1.570000000000000007e-01
0.000000000000000000e+00,8.479999999999999760e-01,1.519999999999999962e-01
0.000000000000000000e+00,8.439999999999999725e-01,1.559999999999999998e-01
0.000000000000000000e+00,8.389999999999999680e-01,1.610000000000000042e-01
0.000000000000000000e+00,8.519999999999999796e-01,1.479999999999999927e-01
0.000000000000000000e+00,8.609999999999999876e-01,1.390000000000000124e-01
